1691856487.091728,0.0,0.0,0.021780021488666534,0.3920404016971588
1691856487.2416437,0.0,0.0,0.0,0.3702603578567505
1691856487.3445594,0.0,0.0,0.0,0.41382041573524475
1691856487.4240043,0.0,0.0,0.0,0.3702603578567505
1691856487.497119,0.0,0.0,0.0,0.3920404016971588
1691856487.569235,0.0,0.0,0.0,0.3920404016971588
1691856487.6651907,0.0,0.0,0.0,0.3920404016971588
1691856487.7581246,0.0,0.0,0.0,0.3702603578567505
1691856487.9626133,0.0,0.0,0.0,0.3920404016971588
1691856488.243493,0.0,0.0,0.0,0.4356004297733307
1691856488.4134934,0.0,0.0,0.0,0.3920404016971588
1691856488.6003234,0.0653400644659996,0.0,0.0,0.3920404016971588
1691856488.7765398,0.0,0.0,0.0,0.41382041573524475
1691856488.9520502,0.0,0.021780021488666534,0.0,0.3702603578567505
1691856489.1679842,0.0,0.0,0.0,0.3702603578567505
1691856489.343321,0.0,0.04356004297733307,0.0,0.41382041573524475
1691856489.5246208,0.0,0.0,0.0,0.41382041573524475
1691856489.705794,0.0,0.0,0.0,0.3920404016971588
1691856489.8867292,0.0,0.0,0.0,0.3920404016971588
1691856490.0587816,0.0,0.0,0.0,0.3920404016971588
1691856490.2411277,0.0,0.0,0.0,0.3920404016971588
1691856490.458797,0.0,0.0,0.0,0.3920404016971588
1691856490.6404018,0.0,0.0,0.021780021488666534,0.4356004297733307
1691856490.8067312,0.0,0.0,0.0,0.3920404016971588
1691856491.0032601,0.0,0.0,0.0,0.41382041573524475
1691856491.1981006,0.0,0.0,0.0,0.3920404016971588
1691856491.3825612,0.0,0.0,0.0,0.41382041573524475
1691856491.5527759,0.0,0.0,0.0,0.3920404016971588
1691856491.7387774,0.0,0.0,0.0,0.41382041573524475
1691856491.9416375,0.04356004297733307,0.0,0.0,0.3920404016971588
1691856492.1166537,0.0,0.0,0.0,0.3920404016971588
1691856492.3051338,0.0,0.0,0.0,0.3920404016971588
