1691856203.8844588,0.0,0.0,0.0,0.3920404016971588
1691856204.0712533,0.0,0.0,0.0,0.41382041573524475
1691856204.1585305,0.0,0.0,0.0,0.3920404016971588
1691856204.2397056,0.0,0.0,0.0,0.3920404016971588
1691856204.338489,0.0,0.0,0.0,0.3920404016971588
1691856204.63091,0.0,0.0,0.0,0.3702603578567505
1691856204.852434,0.0,0.0,0.0,0.3920404016971588
1691856205.0303705,0.0,0.0,0.0,0.3920404016971588
1691856205.206837,0.0,0.0,0.0,0.3920404016971588
1691856205.3755934,0.0,0.0,0.0,0.41382041573524475
1691856205.53924,0.0,0.0,0.0,0.3920404016971588
1691856205.7044275,0.0,0.0,0.0,0.41382041573524475
1691856205.8651388,0.0,0.0,0.0,0.3920404016971588
1691856206.0547018,0.0,0.0,0.0,0.3920404016971588
1691856206.2161136,0.0,0.0,0.0,0.3920404016971588
1691856206.381825,0.0,0.0,0.0,0.4573804438114166
1691856206.5565522,0.0,0.0,0.04356004297733307,0.3920404016971588
1691856206.724736,0.0,0.0,0.0,0.3920404016971588
1691856206.8939724,0.0,0.0,0.0,0.3920404016971588
1691856207.0566475,0.0,0.0,0.0,0.3920404016971588
1691856207.252335,0.0,0.0,0.021780021488666534,0.41382041573524475
1691856207.4219441,0.0,0.0,0.0,0.3920404016971588
1691856207.5879285,0.0,0.0,0.0,0.3702603578567505
1691856207.7602692,0.0,0.0,0.0,0.41382041573524475
1691856207.92388,0.0,0.0,0.0,0.3920404016971588
1691856208.0884233,0.0,0.0,0.0,0.3920404016971588
1691856208.2527082,0.0,0.0,0.0,0.41382041573524475
1691856208.4126375,0.0,0.0,0.0,0.41382041573524475
1691856208.6239696,0.0,0.0,0.0,0.3702603578567505
1691856208.791173,0.08712008595466614,0.0,0.0,0.3920404016971588
1691856208.9627736,0.0,0.0,0.0,0.41382041573524475
1691856209.1292236,0.0,0.0,0.021780021488666534,0.3702603578567505
1691856209.3184595,0.0,0.0,0.021780021488666534,0.3920404016971588
1691856209.4983847,0.04356004297733307,0.0,0.0,0.3920404016971588
1691856209.697718,0.0,0.0,0.021780021488666534,0.3920404016971588
1691856209.9128954,0.0,0.0,0.0,0.41382041573524475
1691856210.1049159,0.0,0.0,0.0,0.4573804438114166
1691856210.2784076,0.0,0.0,0.0,0.3920404016971588
1691856210.4593542,0.0,0.0,0.0,0.41382041573524475
1691856210.6550915,0.0,0.0,0.04356004297733307,0.3920404016971588
1691856210.8470194,0.0,0.04356004297733307,0.0,0.3702603578567505
1691856211.0284402,0.0,0.0,0.0,0.3920404016971588
1691856211.2045105,0.0,0.0,0.0,0.3920404016971588
1691856211.4116256,0.0,0.0,0.0,0.41382041573524475
1691856211.573308,0.0,0.0,0.0,0.3920404016971588
1691856211.7473335,0.0,0.0,0.0,0.3920404016971588
1691856211.9166484,0.0,0.0,0.0,0.4573804438114166
